ID,Gender,Education,Raw_Income,Total_Spend,Avg_Visits,Review_Text,Clean_Income,Spend_per_Visit,Review_Word_Count,Sentiment_Score,User_Segment
864,Female,Bachelors,"$105,000",560.93,11,"I thought the price was high, and I think it is as it is (Ref:864-116).",105000.0,50.99363636363636,15,0.16,0
865,Female,Bachelors,37000,487.1,9,My opinion: it is frustrating (Ref:865-475).,37000.0,54.12222222222223,6,-0.4,2
866,Female,Bachelors,"$33,000",524.18,11,"I believe the price is reasonablen, the product: as described (Ref:866-845).",33000.0,47.65272727272727,11,0.0,2
867,Female,Bachelors,"$29,000",350.23,13,"This is frustrating, you get what you pay for (Ref:867-367).",29000.0,26.94076923076923,10,-0.4,1
868,Female,Bachelors,"$88,000",801.42,13,My opinion: it is disappointing (Ref:868-107).,88000.0,61.6476923076923,6,-0.6,0
869,Male,Bachelors,"$31,000",892.45,22,Just the facts: it is disappointing (Ref:869-225).,31000.0,40.565909090909095,7,-0.6,2
870,Other,Bachelors,"$67,000",50.0,1,"This is slow, you get what you pay for (Ref:870-330).",67000.0,50.0,10,-0.30000000000000004,1
871,Male,Masters,"$20,000",543.52,6,"I thought the price was high, and I think it is as described (Ref:871-602).",20000.0,90.58666666666666,14,0.16,2
872,Male,Bachelors,"$73,000",1031.98,21,My experience with this: great (Ref:872-302).,73000.0,49.14190476190476,6,0.8,0
873,Male,Bachelors,"$20,000",408.42,8,I felt it was as described (Ref:873-310).,20000.0,51.0525,7,0.0,1
874,Male,Bachelors,"$56,000",50.0,5,My friends also agree that it is buggy (Ref:874-823).,56000.0,10.0,9,0.0,1
875,Female,Bachelors,"$90,000",871.11,20,My experience with this: wonderful (Ref:875-546).,90000.0,43.5555,6,1.0,0
876,Male,Bachelors,"$20,000",50.0,2,My friends also agree that it is a normal one (Ref:876-725).,20000.0,25.0,11,0.15,1
877,Male,Bachelors,55000,655.06,19,"I believe the price is reasonablen, the product: great (Ref:877-243).",55000.0,34.47684210526315,10,0.8,2
878,Male,Bachelors,"$20,000",175.51,8,"This is functional, you get what you pay for (Ref:878-298).",20000.0,21.93875,10,0.0,1
879,Female,Masters,56000,607.46,17,My friends also agree that it is buggy (Ref:879-805).,56000.0,35.73294117647059,9,0.0,2
880,Female,Bachelors,75000,940.95,20,"This is buggy, you get what you pay for (Ref:880-696).",75000.0,47.0475,10,0.0,0
881,Male,Bachelors,"$92,000",908.76,22,"This is slow, you get what you pay for (Ref:881-400).",92000.0,41.307272727272725,10,-0.30000000000000004,0
882,Male,Bachelors,"$20,000",442.57,10,Just the facts: it is as described (Ref:882-403).,20000.0,44.257,8,0.0,1
883,Female,Bachelors,"$85,000",668.41,14,My experience with this: average (Ref:883-456).,85000.0,47.74357142857143,6,-0.15,0
884,Male,Masters,20000,522.87,12,My experience with this: great (Ref:884-476).,20000.0,43.5725,6,0.8,2
885,Female,Bachelors,20000,183.66,6,I felt it was average (Ref:885-305).,20000.0,30.61,6,-0.15,1
886,Female,Masters,"$20,000",371.98,4,"This is functional, you get what you pay for (Ref:886-778).",20000.0,92.995,10,0.0,1
887,Female,Bachelors,"$72,000",13.69,4,"This is a normal one, you get what you pay for (Ref:887-399).",72000.0,3.4225,12,0.15,1
888,Male,Bachelors,"$147,000",517.71,19,"I thought the price was high, and I think it is amazing (Ref:888-378).",147000.0,27.247894736842106,13,0.38000000000000006,0
889,Female,Bachelors,102000,734.03,19,My friends also agree that it is functional (Ref:889-832).,102000.0,38.63315789473684,9,0.0,0
890,Male,Bachelors,"$20,000",156.6,6,"I thought the price was high, and I think it is terrible (Ref:890-718).",20000.0,26.099999999999998,13,-0.42,1
891,Male,Masters,"$25,000",535.83,10,My experience with this: as it is (Ref:891-148).,25000.0,53.583000000000006,8,0.0,2
892,Male,Bachelors,"$29,000",345.4,10,"This is expensive, you get what you pay for (Ref:892-135).",29000.0,34.54,10,-0.5,1
893,Male,High School,52000,822.07,16,"I believe the price is reasonablen, the product: functional (Ref:893-472).",52000.0,51.379375,10,0.0,2
894,Female,Bachelors,20000,678.2,21,My experience with this: functional (Ref:894-821).,20000.0,32.2952380952381,6,0.0,2
895,Other,Bachelors,20000,163.22,9,"I thought the price was high, and I think it is expensive (Ref:895-765).",20000.0,18.135555555555555,13,-0.16999999999999998,1
896,Male,Masters,64000,1061.66,24,"I thought the price was high, and I think it is fantastic (Ref:896-628).",64000.0,44.23583333333334,13,0.28,2
897,Female,High School,118000,832.5,22,"This is the best, you get what you pay for (Ref:897-731).",118000.0,37.84090909090909,11,1.0,0
898,Female,Bachelors,"$83,000",581.47,13,"I thought the price was high, and I think it is wonderful (Ref:898-123).",83000.0,44.72846153846154,13,0.58,0
899,Female,Bachelors,"$76,000",746.77,21,My opinion: it is as described (Ref:899-347).,76000.0,35.56047619047619,7,0.0,0
900,Male,Bachelors,94000,984.99,23,Just the facts: it is expensive (Ref:900-888).,94000.0,42.82565217391304,7,-0.5,0
901,Male,Bachelors,87000,287.25,6,Just the facts: it is disappointing (Ref:901-959).,87000.0,47.875,7,-0.6,1
902,Female,Bachelors,"$84,000",395.68,12,I felt it was a normal one (Ref:902-619).,84000.0,32.973333333333336,8,0.15,0
903,Male,Masters,54000,247.68,16,"I believe the price is reasonablen, the product: expensive (Ref:903-840).",54000.0,15.48,10,-0.5,1
904,Other,Bachelors,93000,1100.88,23,"This is lovely, you get what you pay for (Ref:904-734).",93000.0,47.86434782608696,10,0.5,0
905,Female,Bachelors,48000,106.72,5,"This is expensive, you get what you pay for (Ref:905-823).",48000.0,21.344,10,-0.5,1
906,Male,Bachelors,25000,743.7,14,"I believe the price is reasonablen, the product: functional (Ref:906-134).",25000.0,53.121428571428574,10,0.0,2
907,Other,Bachelors,"$78,000",360.08,3,I felt it was buggy (Ref:907-594).,78000.0,120.02666666666666,6,0.0,1
908,Male,Bachelors,"$20,000",69.32,4,"This is terrible, you get what you pay for (Ref:908-175).",20000.0,17.33,10,-1.0,1
909,Female,Bachelors,"$99,000",406.98,9,"I thought the price was high, and I think it is frustrating (Ref:909-685).",99000.0,45.22,13,-0.12000000000000001,0
910,Male,Bachelors,"$77,000",447.78,9,Just the facts: it is bad (Ref:910-286).,77000.0,49.75333333333333,7,-0.6999999999999998,0
911,Female,Bachelors,"$165,000",229.77,4,My opinion: it is as described (Ref:911-847).,165000.0,57.4425,7,0.0,0
912,Male,High School,85000,926.97,22,My friends also agree that it is fantastic (Ref:912-821).,85000.0,42.135,9,0.4,0
913,Female,Bachelors,"$143,000",1023.18,23,I felt it was functional (Ref:913-807).,143000.0,44.48608695652174,6,0.0,0
914,Other,Masters,"$20,000",357.32,17,"I thought the price was high, and I think it is disappointing (Ref:914-316).",20000.0,21.018823529411765,13,-0.21999999999999997,1
915,Female,Bachelors,101000,758.97,11,My experience with this: frustrating (Ref:915-630).,101000.0,68.99727272727273,6,-0.4,0
916,Female,High School,128000,955.15,22,My experience with this: a normal one (Ref:916-860).,128000.0,43.41590909090909,8,0.15,0
917,Female,Bachelors,41000,473.48,11,"I believe the price is reasonablen, the product: expensive (Ref:917-234).",41000.0,43.04363636363637,10,-0.5,2
918,Female,Bachelors,"$30,000",171.2,1,"I believe the price is reasonablen, the product: expensive (Ref:918-815).",30000.0,171.2,10,-0.5,1
919,Female,Bachelors,"$118,000",529.87,7,Just the facts: it is a normal one (Ref:919-675).,118000.0,75.69571428571429,9,0.15,0
920,Female,Masters,"$76,000",139.13,10,My friends also agree that it is a normal one (Ref:920-441).,76000.0,13.913,11,0.15,1
921,Male,Bachelors,20000,269.33,6,"This is terrible, you get what you pay for (Ref:921-937).",20000.0,44.88833333333333,10,-1.0,1
922,Male,Masters,"$20,000",224.52,3,"This is bad, you get what you pay for (Ref:922-181).",20000.0,74.84,10,-0.6999999999999998,1
923,Male,Masters,"$91,000",705.75,14,Just the facts: it is terrible (Ref:923-667).,91000.0,50.410714285714285,7,-1.0,0
924,Female,Bachelors,107000,749.7,14,My experience with this: as it is (Ref:924-585).,107000.0,53.550000000000004,8,0.0,0
925,Female,Bachelors,"$37,000",236.24,10,"This is a normal one, you get what you pay for (Ref:925-857).",37000.0,23.624000000000002,12,0.15,1
926,Male,High School,101000,50.0,2,My opinion: it is average (Ref:926-681).,101000.0,25.0,6,-0.15,1
927,Female,Bachelors,20000,50.0,4,My experience with this: terrible (Ref:927-870).,20000.0,12.5,6,-1.0,1
928,Female,Bachelors,20000,156.34,5,My friends also agree that it is terrible (Ref:928-527).,20000.0,31.268,9,-1.0,1
929,Male,Bachelors,"$20,000",161.75,2,"I thought the price was high, and I think it is expensive (Ref:929-403).",20000.0,80.875,13,-0.16999999999999998,1
930,Male,Masters,"$20,000",366.76,6,I felt it was average (Ref:930-400).,20000.0,61.126666666666665,6,-0.15,1
931,Male,Masters,"$28,000",463.78,16,My friends also agree that it is frustrating (Ref:931-913).,28000.0,28.98625,9,-0.4,1
932,Male,Bachelors,"$20,000",386.94,11,My opinion: it is functional (Ref:932-588).,20000.0,35.17636363636364,6,0.0,1
933,Male,Bachelors,"$24,000",248.99,5,My friends also agree that it is terrible (Ref:933-730).,24000.0,49.798,9,-1.0,1
934,Male,Bachelors,"$51,000",212.38,2,My opinion: it is a normal one (Ref:934-764).,51000.0,106.19,8,0.15,1
935,Female,Masters,20000,520.66,14,My opinion: it is fantastic (Ref:935-986).,20000.0,37.19,6,0.4,2
936,Other,Bachelors,96000,255.89,7,"I believe the price is reasonablen, the product: frustrating (Ref:936-720).",96000.0,36.55571428571428,10,-0.4,0
937,Male,Bachelors,"$65,000",577.78,17,My friends also agree that it is expensive (Ref:937-794).,65000.0,33.98705882352941,9,-0.5,2
938,Female,Bachelors,"$53,000",513.49,11,My experience with this: bad (Ref:938-282).,53000.0,46.68090909090909,6,-0.6999999999999998,2
939,Female,Bachelors,44000,556.52,14,"This is terrible, you get what you pay for (Ref:939-568).",44000.0,39.75142857142857,10,-1.0,2
940,Female,Bachelors,63000,235.8,2,"I believe the price is reasonablen, the product: slow (Ref:940-764).",63000.0,117.9,10,-0.30000000000000004,1
941,Male,Bachelors,51000,151.53,6,I felt it was as it is (Ref:941-174).,51000.0,25.255,8,0.0,1
942,Male,High School,"$127,000",965.06,24,"I thought the price was high, and I think it is as it is (Ref:942-742).",127000.0,40.21083333333333,15,0.16,0
943,Male,Bachelors,20000,239.19,11,My friends also agree that it is average (Ref:943-850).,20000.0,21.744545454545456,9,-0.15,1
944,Female,Bachelors,"$30,000",324.08,6,"I believe the price is reasonablen, the product: disappointing (Ref:944-173).",30000.0,54.01333333333333,10,-0.6,1
945,Male,Bachelors,209000,957.51,23,My friends also agree that it is a normal one (Ref:945-416).,209000.0,41.63086956521739,11,0.15,0
946,Female,Bachelors,28000,332.81,9,"I thought the price was high, and I think it is functional (Ref:946-100).",28000.0,36.97888888888889,13,0.16,1
947,Male,Bachelors,"$21,000",722.27,10,"This is buggy, you get what you pay for (Ref:947-655).",21000.0,72.227,10,0.0,2
948,Male,Bachelors,"$100,000",744.65,18,"I thought the price was high, and I think it is great (Ref:948-909).",100000.0,41.36944444444444,13,0.48000000000000004,0
949,Male,Bachelors,"$20,000",911.81,20,My experience with this: wonderful (Ref:949-793).,20000.0,45.5905,6,1.0,2
950,Male,Masters,20000,761.46,15,"I believe the price is reasonablen, the product: functional (Ref:950-149).",20000.0,50.764,10,0.0,2
951,Male,Bachelors,86000,670.02,8,My experience with this: great (Ref:951-378).,86000.0,83.7525,6,0.8,0
952,Female,Masters,51000,605.18,20,"This is disappointing, you get what you pay for (Ref:952-656).",51000.0,30.258999999999997,10,-0.6,2
953,Male,Masters,"$41,000",815.07,16,My opinion: it is lovely (Ref:953-509).,41000.0,50.941875,6,0.5,2
954,Male,Bachelors,35000,517.9,12,Just the facts: it is fantastic (Ref:954-982).,35000.0,43.15833333333333,7,0.4,2
955,Male,Bachelors,"$48,000",638.25,13,Just the facts: it is terrible (Ref:955-419).,48000.0,49.09615384615385,7,-1.0,2
956,Male,Bachelors,"$126,000",320.68,11,I felt it was a normal one (Ref:956-848).,126000.0,29.152727272727272,8,0.15,0
957,Female,Bachelors,39000,919.65,21,My friends also agree that it is bad (Ref:957-403).,39000.0,43.792857142857144,9,-0.6999999999999998,2
958,Male,Bachelors,20000,963.76,22,"This is as it is, you get what you pay for (Ref:958-911).",20000.0,43.807272727272725,12,0.0,2
959,Male,Bachelors,"$69,000",710.64,16,My friends also agree that it is fantastic (Ref:959-983).,69000.0,44.415,9,0.4,2
960,Female,Bachelors,35000,266.01,5,"This is bad, you get what you pay for (Ref:960-279).",35000.0,53.202,10,-0.6999999999999998,1
961,Other,Masters,"$64,000",474.34,5,Just the facts: it is slow (Ref:961-636).,64000.0,94.868,7,-0.30000000000000004,2
962,Female,Masters,20000,568.05,19,My opinion: it is the best (Ref:962-369).,20000.0,29.89736842105263,7,1.0,2
963,Female,Masters,20000,798.83,17,"I believe the price is reasonablen, the product: disappointing (Ref:963-833).",20000.0,46.99,10,-0.6,2
964,Female,Masters,"$103,000",592.44,12,Just the facts: it is as described (Ref:964-569).,103000.0,49.370000000000005,8,0.0,0
965,Male,Bachelors,23000,245.51,11,My friends also agree that it is frustrating (Ref:965-540).,23000.0,22.319090909090907,9,-0.4,1
966,Male,Bachelors,100000,1287.49,23,Just the facts: it is functional (Ref:966-835).,100000.0,55.97782608695652,7,0.0,0
967,Female,Bachelors,"$20,000",769.48,21,"I believe the price is reasonablen, the product: bad (Ref:967-467).",20000.0,36.64190476190476,10,-0.6999999999999998,2
968,Male,Bachelors,144000,844.5,19,I felt it was as it is (Ref:968-798).,144000.0,44.44736842105263,8,0.0,0
969,Female,Bachelors,45000,50.0,1,My opinion: it is as described (Ref:969-225).,45000.0,50.0,7,0.0,1
970,Female,Bachelors,"$132,000",1048.92,24,I felt it was fantastic (Ref:970-490).,132000.0,43.705000000000005,6,0.4,0
971,Female,High School,"$36,000",1176.39,23,My friends also agree that it is functional (Ref:971-158).,36000.0,51.14739130434783,9,0.0,2
972,Female,Bachelors,63000,419.9,5,"I thought the price was high, and I think it is bad (Ref:972-115).",63000.0,83.97999999999999,13,-0.2699999999999999,1
973,Male,Bachelors,40000,283.18,3,Just the facts: it is a normal one (Ref:973-661).,40000.0,94.39333333333333,9,0.15,1
974,Female,Bachelors,102000,893.97,23,My opinion: it is slow (Ref:974-261).,102000.0,38.86826086956522,6,-0.30000000000000004,0
975,Male,Bachelors,20000,42.9,3,"I believe the price is reasonablen, the product: as it is (Ref:975-569).",20000.0,14.299999999999999,12,0.0,1
976,Male,Bachelors,"$60,000",861.11,10,I felt it was terrible (Ref:976-120).,60000.0,86.111,6,-1.0,2
977,Male,High School,20000,50.0,2,"I believe the price is reasonablen, the product: functional (Ref:977-822).",20000.0,25.0,10,0.0,1
978,Female,Bachelors,20000,61.24,2,My experience with this: terrible (Ref:978-238).,20000.0,30.62,6,-1.0,1
979,Male,Bachelors,20000,569.55,17,"This is terrible, you get what you pay for (Ref:979-861).",20000.0,33.502941176470586,10,-1.0,2
980,Female,Bachelors,104000,282.61,8,My experience with this: a normal one (Ref:980-819).,104000.0,35.32625,8,0.15,0
981,Male,Bachelors,"$20,000",534.08,6,My friends also agree that it is bad (Ref:981-848).,20000.0,89.01333333333334,9,-0.6999999999999998,2
982,Male,Bachelors,101000,377.39,6,My experience with this: as it is (Ref:982-559).,101000.0,62.89833333333333,8,0.0,0
983,Female,Bachelors,20000,335.49,6,My opinion: it is disappointing (Ref:983-767).,20000.0,55.915,6,-0.6,1
984,Male,Masters,104000,632.93,11,My opinion: it is as described (Ref:984-708).,104000.0,57.5390909090909,7,0.0,0
985,Male,Bachelors,"$20,000",728.16,16,My experience with this: a normal one (Ref:985-331).,20000.0,45.51,8,0.15,2
986,Female,Bachelors,20000,49.75,4,My opinion: it is expensive (Ref:986-740).,20000.0,12.4375,6,-0.5,1
987,Female,Masters,"$20,000",459.99,15,"This is frustrating, you get what you pay for (Ref:987-434).",20000.0,30.666,10,-0.4,1
988,Male,Bachelors,20000,737.2,18,My opinion: it is bad (Ref:988-388).,20000.0,40.955555555555556,6,-0.6999999999999998,2
989,Female,Bachelors,"$143,000",1025.13,24,My experience with this: as described (Ref:989-419).,143000.0,42.713750000000005,7,0.0,0
990,Other,High School,65000,868.6,21,My opinion: it is amazing (Ref:990-675).,65000.0,41.36190476190476,6,0.6000000000000001,2
991,Female,Masters,66000,330.63,5,"This is bad, you get what you pay for (Ref:991-442).",66000.0,66.126,10,-0.6999999999999998,1
992,Male,Bachelors,20000,738.74,24,"I believe the price is reasonablen, the product: disappointing (Ref:992-659).",20000.0,30.780833333333334,10,-0.6,2
993,Female,Bachelors,20000,713.44,15,"I thought the price was high, and I think it is the best (Ref:993-638).",20000.0,47.56266666666667,14,0.58,2
994,Male,Masters,20000,718.31,21,I felt it was disappointing (Ref:994-552).,20000.0,34.205238095238094,6,-0.6,2
995,Female,Masters,"$58,000",835.64,19,"I thought the price was high, and I think it is functional (Ref:995-166).",58000.0,43.98105263157895,13,0.16,2
996,Other,Bachelors,"$103,000",381.46,12,Just the facts: it is as it is (Ref:996-600).,103000.0,31.78833333333333,9,0.0,0
997,Male,Bachelors,89000,968.73,24,"This is excellent, you get what you pay for (Ref:997-612).",89000.0,40.36375,10,1.0,0
998,Female,Masters,83000,1045.05,22,"I thought the price was high, and I think it is great (Ref:998-500).",83000.0,47.502272727272725,13,0.48000000000000004,0
999,Male,High School,"$78,000",547.17,14,"This is the best, you get what you pay for (Ref:999-827).",78000.0,39.083571428571425,11,1.0,0
1000,Female,Bachelors,"$20,000",171.0,7,My experience with this: as it is (Ref:1000-986).,20000.0,24.428571428571427,8,0.0,1
